Year,Transect,Level,Replicate,Data_taken,Fucus_maxlength,Fucus_max_species,Asco_maxlength,Asco_maxbladders
2020,7,0,1,y,"NA","NA","NA","NA"
2020,7,0,2,y,"NA","NA","NA","NA"
2020,7,0,3,y,"NA","NA","NA","NA"
2020,7,1,1,y,"NA","NA","NA","NA"
2020,7,1,2,y,"NA","NA","NA","NA"
2020,7,1,3,y,"NA","NA","NA","NA"
2020,7,2,1,y,"NA","NA","NA","NA"
2020,7,2,2,y,"NA","NA","NA","NA"
2020,7,2,3,y,"NA","NA","NA","NA"
2020,7,3,1,y,"NA","NA","NA","NA"
2020,7,3,2,y,"NA","NA","NA","NA"
2020,7,3,3,y,"NA","NA","NA","NA"
2020,7,4,1,y,"NA","NA","NA","NA"
2020,7,4,2,y,"NA","NA","NA","NA"
2020,7,4,3,y,"NA","NA","NA","NA"
2020,7,5,1,y,"NA","NA","NA","NA"
2020,7,5,2,y,"NA","NA","NA","NA"
2020,7,5,3,y,"NA","NA","NA","NA"
2020,7,6,1,y,5.7,FV,"NA","NA"
2020,7,6,2,y,"NA","NA","NA","NA"
2020,7,6,3,y,"NA","NA","NA","NA"
2020,7,7,1,y,26.1,FS,17.0,1.0
2020,7,7,2,y,12.8,FS,49.2,3.0
2020,7,7,3,y,27.4,FS,50.1,4.0
2020,7,8,1,y,"NA","NA",50.4,3.0
2020,7,8,2,y,11.4,FD,55.8,3.0
2020,7,8,3,y,"NA","NA",73.1,4.0
2020,7,9,1,y,24.4,FD,50.3,2.0
2020,7,9,2,y,33.1,FD,22.3,1.0
2020,7,9,3,y,28.0,FD,21.5,0.0
2020,7,10,1,y,23.2,FD,44.2,1.0
2020,7,10,2,y,17.1,FV,"NA","NA"
2020,7,10,3,y,14.0,FD,13.1,2.0
2020,7,11,1,y,18.8,FD,"NA","NA"
2020,7,11,2,y,11.2,FD,"NA","NA"
2020,7,11,3,y,29.1,FD,"NA","NA"
2020,7,12,1,n,"NA","NA","NA","NA"
2020,7,12,2,n,"NA","NA","NA","NA"
2020,7,12,3,n,"NA","NA","NA","NA"
2020,7,13,1,n,"NA","NA","NA","NA"
2020,7,13,2,n,"NA","NA","NA","NA"
2020,7,13,3,n,"NA","NA","NA","NA"
2020,7,14,1,n,"NA","NA","NA","NA"
2020,7,14,2,n,"NA","NA","NA","NA"
2020,7,14,3,n,"NA","NA","NA","NA"
2021,15,-1,1,YES,"NA","NA","NA","NA"
2021,15,-2,2,YES,"NA","NA","NA","NA"
2021,15,-3,3,YES,"NA","NA","NA","NA"
2021,15,0,1,YES,"NA","NA","NA","NA"
2021,15,0,2,YES,"NA","NA","NA","NA"
2021,15,0,3,YES,"NA","NA","NA","NA"
2021,15,1,1,YES,"NA","NA","NA","NA"
2021,15,1,2,YES,"NA","NA","NA","NA"
2021,15,1,3,YES,"NA","NA","NA","NA"
2021,15,2,1,YES,"NA","NA","NA","NA"
2021,15,2,2,YES,"NA","NA","NA","NA"
2021,15,2,3,YES,"NA","NA","NA","NA"
2021,15,3,1,YES,"NA","NA","NA","NA"
2021,15,3,2,YES,"NA","NA","NA","NA"
2021,15,3,3,YES,"NA","NA","NA","NA"
2021,15,4,1,YES,"NA","NA","NA","NA"
2021,15,4,2,YES,"NA","NA","NA","NA"
2021,15,4,3,YES,"NA","NA","NA","NA"
2021,15,5,1,YES,"NA","NA","NA","NA"
2021,15,5,2,YES,"NA","NA","NA","NA"
2021,15,5,3,YES,"NA","NA","NA","NA"
2021,15,6,1,YES,"NA","NA","NA","NA"
2021,15,6,2,YES,1.0,SP,"NA","NA"
2021,15,6,3,YES,"NA","NA","NA","NA"
2021,15,7,1,YES,3.3,FS,"NA","NA"
2021,15,7,1,YES,4.0,SP,"NA","NA"
2021,15,7,2,YES,2.5,FS,"NA","NA"
2021,15,7,3,YES,"NA","NA","NA","NA"
2021,15,8,1,YES,4.5,FD,"NA","NA"
2021,15,8,1,YES,1.5,FV,"NA","NA"
2021,15,8,2,YES,5.0,FV,"NA","NA"
2021,15,8,3,YES,3.0,FD,"NA","NA"
2021,15,8,3,YES,1.5,Fspp.,"NA","NA"
2021,15,9,1,YES,8.0,FD,"NA","NA"
2021,15,9,1,YES,2.6,FV,"NA","NA"
2021,15,9,2,YES,5.5,FD,"NA","NA"
2021,15,9,3,YES,9.1,FD,"NA","NA"
2021,15,10,1,YES,5.0,FD,"NA","NA"
2021,15,10,2,YES,6.5,FD,"NA","NA"
2021,15,10,3,YES,4.0,FD,"NA","NA"
2021,15,11,1,YES,9.7,FD,"NA","NA"
2021,15,11,1,YES,12.1,FV,"NA","NA"
2021,15,11,2,YES,10.0,FV,"NA","NA"
2021,15,11,2,YES,3.5,Fspp.,"NA","NA"
2021,15,11,3,YES,7.7,FSPP,"NA","NA"
2021,15,12,1,YES,9.0,FV,"NA","NA"
2021,15,12,2,YES,12.2,FD,"NA","NA"
2021,15,12,3,YES,"NA","NA","NA","NA"
2021,15,13,1,NO,"NA","NA","NA","NA"
2021,15,13,2,NO,"NA","NA","NA","NA"
2021,15,13,3,NO,"NA","NA","NA","NA"
2021,15,14,1,NO,"NA","NA","NA","NA"
2021,15,14,2,NO,"NA","NA","NA","NA"
2021,15,14,3,NO,"NA","NA","NA","NA"
2021,5,0,1,YES,"NA","NA","NA","NA"
2021,5,0,2,YES,"NA","NA","NA","NA"
2021,5,0,3,YES,"NA","NA","NA","NA"
2021,5,1,1,YES,"NA","NA","NA","NA"
2021,5,1,2,YES,"NA","NA","NA","NA"
2021,5,1,3,YES,"NA","NA","NA","NA"
2021,5,2,1,YES,"NA","NA","NA","NA"
2021,5,2,2,YES,"NA","NA","NA","NA"
2021,5,2,3,YES,"NA","NA","NA","NA"
2021,5,3,1,YES,"NA","NA","NA","NA"
2021,5,3,2,YES,"NA","NA","NA","NA"
2021,5,3,3,YES,"NA","NA","NA","NA"
2021,5,4,1,YES,"NA","NA","NA","NA"
2021,5,4,2,YES,"NA","NA","NA","NA"
2021,5,4,3,YES,"NA","NA","NA","NA"
2021,5,5,1,YES,"NA","NA","NA","NA"
2021,5,5,2,YES,"NA","NA","NA","NA"
2021,5,5,3,YES,"NA","NA","NA","NA"
2021,5,6,1,YES,"NA","NA","NA","NA"
2021,5,6,2,YES,"NA","NA","NA","NA"
2021,5,6,3,YES,"NA","NA","NA","NA"
2021,5,7,1,YES,"NA","NA",53.6,4.0
2021,5,7,2,YES,"NA","NA",65.5,6.0
2021,5,7,3,YES,"NA","NA",39.2,3.0
2021,5,8,1,YES,29.0,FV,17.25,2.0
2021,5,8,2,YES,9.4,FV,"NA","NA"
2021,5,8,3,YES,20.4,FV,76.1,4.0
2021,5,9,1,YES,38.5,FV,44.5,1.0
2021,5,9,2,YES,"NA","NA",34.5,1.0
2021,5,9,3,YES,31.9,FV,"NA","NA"
2021,5,10,1,YES,36.0,FV,30.0,1.0
2021,5,10,2,YES,"NA","NA",50.5,3.0
2021,5,10,3,YES,"NA","NA",39.2,1.0
2021,5,11,1,YES,ND,ND,"NA","NA"
2021,5,11,2,YES,13.5,FV,70.5,4.0
2021,5,11,3,YES,35.0,FV,"NA","NA"
2021,5,12,1,YES,ND,ND,"NA","NA"
2021,5,12,2,YES,8.0,FS,"NA","NA"
2021,5,12,3,YES,65.0,FV,"NA","NA"
2021,5,13,1,YES,"NA","NA","NA","NA"
2021,5,13,2,YES,10.0,FV,"NA","NA"
2021,5,13,3,YES,18.8,FV,"NA","NA"
2021,5,14,1,NO,"NA","NA","NA","NA"
2021,5,14,2,NO,"NA","NA","NA","NA"
2021,5,14,3,NO,"NA","NA","NA","NA"
2021,20,-2,1,YES,"NA","NA","NA","NA"
2021,20,-2,2,YES,"NA","NA","NA","NA"
2021,20,-2,3,YES,"NA","NA","NA","NA"
2021,20,-1,1,YES,"NA","NA","NA","NA"
2021,20,-1,2,YES,"NA","NA","NA","NA"
2021,20,-1,3,YES,"NA","NA","NA","NA"
2021,20,0,1,YES,"NA","NA","NA","NA"
2021,20,0,2,YES,"NA","NA","NA","NA"
2021,20,0,3,YES,"NA","NA","NA","NA"
2021,20,1,1,YES,"NA","NA","NA","NA"
2021,20,1,2,YES,"NA","NA","NA","NA"
2021,20,1,3,YES,"NA","NA","NA","NA"
2021,20,2,1,YES,"NA","NA","NA","NA"
2021,20,2,2,YES,"NA","NA","NA","NA"
2021,20,2,3,YES,"NA","NA","NA","NA"
2021,20,3,1,YES,"NA","NA","NA","NA"
2021,20,3,2,YES,"NA","NA","NA","NA"
2021,20,3,3,YES,"NA","NA","NA","NA"
2021,20,4,1,YES,"NA","NA","NA","NA"
2021,20,4,2,YES,"NA","NA","NA","NA"
2021,20,4,3,YES,"NA","NA","NA","NA"
2021,20,5,1,YES,"NA","NA","NA","NA"
2021,20,5,2,YES,4.7,FS,"NA","NA"
2021,20,5,3,YES,5.9,FS,"NA","NA"
2021,20,6,1,YES,4.5,FV,"NA","NA"
2021,20,6,2,YES,5.0,FV,"NA","NA"
2021,20,6,3,YES,6.0,SP,"NA","NA"
2021,20,7,1,YES,7.0,FV,"NA","NA"
2021,20,7,1,YES,8.4,FD,"NA","NA"
2021,20,7,2,YES,2.6,FD,"NA","NA"
2021,20,7,3,YES,7.6,FD,"NA","NA"
2021,20,7,3,YES,4.1,FS,"NA","NA"
2021,20,8,1,YES,7.0,FD,"NA","NA"
2021,20,8,2,YES,5.5,FD,"NA","NA"
2021,20,8,3,YES,5.2,FD,"NA","NA"
2021,20,9,1,YES,4.0,FD,"NA","NA"
2021,20,9,2,YES,4.3,SP,"NA","NA"
2021,20,9,3,YES,5.3,SP,"NA","NA"
2021,20,10,1,YES,"NA","NA","NA","NA"
2021,20,10,2,YES,"NA","NA","NA","NA"
2021,20,10,3,YES,"NA","NA","NA","NA"
2021,20,11,1,YES,"NA","NA","NA","NA"
2021,20,11,2,YES,"NA","NA","NA","NA"
2021,20,11,3,YES,"NA","NA","NA","NA"
2021,20,12,1,NO,"NA","NA","NA","NA"
2021,20,12,2,NO,"NA","NA","NA","NA"
2021,20,12,3,NO,"NA","NA","NA","NA"
2021,20,13,1,NO,"NA","NA","NA","NA"
2021,20,13,2,NO,"NA","NA","NA","NA"
2021,20,13,3,NO,"NA","NA","NA","NA"
2021,20,14,1,NO,"NA","NA","NA","NA"
2021,20,14,2,NO,"NA","NA","NA","NA"
2021,20,14,3,NO,"NA","NA","NA","NA"
2021,22,-2,1,YES,"NA","NA","NA","NA"
2021,22,-2,2,YES,"NA","NA","NA","NA"
2021,22,-2,3,YES,"NA","NA","NA","NA"
2021,22,-1,1,YES,"NA","NA","NA","NA"
2021,22,-1,2,YES,"NA","NA","NA","NA"
2021,22,-1,3,YES,"NA","NA","NA","NA"
2021,22,0,1,YES,"NA","NA","NA","NA"
2021,22,0,2,YES,"NA","NA","NA","NA"
2021,22,0,3,YES,"NA","NA","NA","NA"
2021,22,1,1,YES,"NA","NA","NA","NA"
2021,22,1,2,YES,"NA","NA","NA","NA"
2021,22,1,3,YES,"NA","NA","NA","NA"
2021,22,2,1,YES,"NA","NA","NA","NA"
2021,22,2,2,YES,"NA","NA","NA","NA"
2021,22,2,3,YES,"NA","NA","NA","NA"
2021,22,3,1,YES,"NA","NA","NA","NA"
2021,22,3,2,YES,"NA","NA","NA","NA"
2021,22,3,3,YES,"NA","NA","NA","NA"
2021,22,4,1,YES,"NA","NA","NA","NA"
2021,22,4,2,YES,"NA","NA","NA","NA"
2021,22,4,3,YES,"NA","NA","NA","NA"
2021,22,5,1,YES,"NA","NA","NA","NA"
2021,22,5,2,YES,"NA","NA","NA","NA"
2021,22,5,3,YES,"NA","NA","NA","NA"
2021,22,6,1,YES,ND,FV,"NA","NA"
2021,22,6,2,YES,"NA","NA","NA","NA"
2021,22,6,3,YES,2.5,SP,"NA","NA"
2021,22,7,1,YES,3.9,SP,"NA","NA"
2021,22,7,2,YES,5.1,SP,"NA","NA"
2021,22,7,3,YES,2.8,SP,"NA","NA"
2021,22,8,1,YES,5.5,FD,"NA","NA"
2021,22,8,1,YES,5.0,FV,"NA","NA"
2021,22,8,2,YES,ND,ND,"NA","NA"
2021,22,8,3,YES,4.0,SP,"NA","NA"
2021,22,9,1,YES,7.0,FD,"NA","NA"
2021,22,9,2,YES,7.5,FD,"NA","NA"
2021,22,9,2,YES,5.3,SP,"NA","NA"
2021,22,9,3,YES,5.9,FD,"NA","NA"
2021,22,9,3,YES,2.0,SP,"NA","NA"
2021,22,10,1,YES,7.9,FD,"NA","NA"
2021,22,10,2,YES,13.0,FV,"NA","NA"
2021,22,10,2,YES,10.0,FD,"NA","NA"
2021,22,10,3,YES,16.0,FD,"NA","NA"
2021,22,11,1,YES,25.9,FD,"NA","NA"
2021,22,11,2,YES,22.8,FD,"NA","NA"
2021,22,11,3,YES,16.0,FD,"NA","NA"
2021,22,12,1,YES,"NA","NA","NA","NA"
2021,22,12,2,YES,"NA","NA","NA","NA"
2021,22,12,3,YES,"NA","NA","NA","NA"
2021,22,13,1,YES,"NA","NA","NA","NA"
2021,22,13,2,YES,"NA","NA","NA","NA"
2021,22,13,3,YES,"NA","NA","NA","NA"
2021,22,14,1,NO,"NA","NA","NA","NA"
2021,22,14,2,NO,"NA","NA","NA","NA"
2021,22,14,3,NO,"NA","NA","NA","NA"
2021,26,0,1,YES,"NA","NA","NA","NA"
2021,26,0,2,YES,"NA","NA","NA","NA"
2021,26,0,3,YES,"NA","NA","NA","NA"
2021,26,1,1,YES,"NA","NA","NA","NA"
2021,26,1,2,YES,"NA","NA","NA","NA"
2021,26,1,3,YES,"NA","NA","NA","NA"
2021,26,2,1,YES,"NA","NA","NA","NA"
2021,26,2,2,YES,"NA","NA","NA","NA"
2021,26,2,3,YES,"NA","NA","NA","NA"
2021,26,3,1,YES,"NA","NA","NA","NA"
2021,26,3,2,YES,"NA","NA","NA","NA"
2021,26,3,3,YES,"NA","NA","NA","NA"
2021,26,4,1,YES,"NA","NA","NA","NA"
2021,26,4,2,YES,"NA","NA","NA","NA"
2021,26,4,3,YES,"NA","NA","NA","NA"
2021,26,5,1,YES,"NA","NA","NA","NA"
2021,26,5,2,YES,"NA","NA","NA","NA"
2021,26,5,3,YES,"NA","NA","NA","NA"
2021,26,6,1,YES,"NA","NA","NA","NA"
2021,26,6,2,YES,"NA","NA","NA","NA"
2021,26,6,3,YES,"NA","NA","NA","NA"
2021,26,7,1,YES,37.0,FV,61.0,4.0
2021,26,7,2,YES,21.0,FV,36.0,2.0
2021,26,7,3,YES,35.9,FV,57.0,4.0
2021,26,8,1,YES,"NA","NA","NA","NA"
2021,26,8,2,YES,"NA","NA",21.5,3.0
2021,26,8,3,YES,52.0,FV,68.5,5.0
2021,26,9,1,YES,32.4,FV,58.6,3.0
2021,26,9,2,YES,53.7,FV,"NA","NA"
2021,26,9,3,YES,"NA","NA",54.0,ND
2021,26,10,1,YES,43.3,FV,38.0,ND
2021,26,10,2,YES,48.4,FV,"NA","NA"
2021,26,10,3,YES,28.6,FV,"NA","NA"
2021,26,11,1,YES,"NA","NA",7.5,ND
2021,26,11,2,YES,20.2,FV,"NA","NA"
2021,26,11,3,YES,16.2,Spp.,"NA","NA"
2021,26,12,1,YES,"NA","NA","NA","NA"
2021,26,12,2,YES,"NA","NA","NA","NA"
2021,26,12,3,YES,"NA","NA","NA","NA"
2021,26,13,1,YES,"NA","NA","NA","NA"
2021,26,13,2,YES,"NA","NA","NA","NA"
2021,26,13,3,YES,"NA","NA","NA","NA"
2021,26,14,1,NO,"NA","NA","NA","NA"
2021,26,14,2,NO,"NA","NA","NA","NA"
2021,26,14,3,NO,"NA","NA","NA","NA"
2021,7,0,1,YES,"NA","NA","NA","NA"
2021,7,0,2,YES,"NA","NA","NA","NA"
2021,7,0,3,YES,"NA","NA","NA","NA"
2021,7,1,1,YES,"NA","NA","NA","NA"
2021,7,1,2,YES,"NA","NA","NA","NA"
2021,7,1,3,YES,"NA","NA","NA","NA"
2021,7,2,1,YES,"NA","NA","NA","NA"
2021,7,2,2,YES,"NA","NA","NA","NA"
2021,7,2,3,YES,"NA","NA","NA","NA"
2021,7,3,1,YES,"NA","NA","NA","NA"
2021,7,3,2,YES,"NA","NA","NA","NA"
2021,7,3,3,YES,"NA","NA","NA","NA"
2021,7,4,1,YES,"NA","NA","NA","NA"
2021,7,4,2,YES,"NA","NA","NA","NA"
2021,7,4,3,YES,"NA","NA","NA","NA"
2021,7,5,1,YES,"NA","NA","NA","NA"
2021,7,5,2,YES,"NA","NA","NA","NA"
2021,7,5,3,YES,"NA","NA","NA","NA"
2021,7,6,1,YES,"NA","NA","NA","NA"
2021,7,6,2,YES,"NA","NA","NA","NA"
2021,7,6,3,YES,"NA","NA","NA","NA"
2021,7,7,1,YES,16.4,FV,65.2,5.0
2021,7,7,2,YES,"NA","NA",70.0,4.0
2021,7,7,3,YES,4.6,FS,60.6,3.0
2021,7,8,1,YES,"NA","NA",52.5,3.0
2021,7,8,2,YES,29.5,FV,59.8,3.0
2021,7,8,3,YES,7.6,FV,100.7,6.0
2021,7,9,1,YES,"NA","NA",25.5,1.0
2021,7,9,2,YES,11.0,FV,"NA","NA"
2021,7,9,3,YES,19.7,FV,53.4,1.0
2021,7,10,1,YES,29.5,FV,21.0,ND
2021,7,10,2,YES,10.0,FV,25.0,ND
2021,7,10,3,YES,48.0,FV,51.0,ND
2021,7,11,1,YES,"NA","NA","NA","NA"
2021,7,11,2,YES,9.7,FV,52.3,3.0
2021,7,11,3,YES,"NA","NA",48.0,ND
2021,7,12,1,YES,"NA","NA","NA","NA"
2021,7,12,2,YES,"NA","NA","NA","NA"
2021,7,12,3,YES,28.8,FV,"NA","NA"
2021,7,13,1,YES,"NA","NA","NA","NA"
2021,7,13,2,YES,"NA","NA","NA","NA"
2021,7,13,3,YES,"NA","NA","NA","NA"
2021,7,14,1,NO,"NA","NA","NA","NA"
2021,7,14,2,NO,"NA","NA","NA","NA"
2021,7,14,3,NO,"NA","NA","NA","NA"
1982,01,01,NA,NA,NA,NA,NA,NA
1982,01,02,NA,NA,NA,NA,NA,NA
1982,01,03,NA,NA,NA,NA,NA,NA
1982,01,04,NA,NA,NA,NA,NA,NA
1982,01,05,NA,NA,NA,NA,NA,NA
1982,01,06,NA,NA,NA,NA,NA,NA
1982,01,07,NA,NA,NA,NA,NA,NA
1982,01,08,NA,NA,NA,NA,NA,NA
1982,01,09,NA,NA,NA,NA,NA,NA
1982,01,10,NA,NA,NA,NA,NA,NA
1982,01,11,NA,NA,NA,NA,NA,NA
1982,01,12,NA,NA,NA,NA,NA,NA
1982,01,13,NA,NA,NA,NA,NA,NA
1982,01,14,NA,NA,NA,NA,NA,NA
1982,01,15,NA,NA,NA,NA,NA,NA
1982,08,00,NA,NA,NA,NA,NA,NA
1982,08,01,NA,NA,NA,NA,NA,NA
1982,08,02,NA,NA,NA,NA,NA,NA
1982,08,03,NA,NA,NA,NA,NA,NA
1982,08,04,NA,NA,NA,NA,NA,NA
1982,08,05,NA,NA,NA,NA,NA,NA
1982,08,06,NA,NA,NA,NA,60,6
1982,08,07,NA,NA,13,Fucus vesiculosus,40,4
1982,08,08,NA,NA,NA,NA,50,3
1982,08,09,NA,NA,15,Fucus vesiculosus,40,2
1982,08,10,NA,NA,50,Fucus vesiculosus,NA,NA
1982,08,11,NA,NA,14,Fucus vesiculosus,NA,NA
1982,08,12,NA,NA,NA,NA,NA,NA
1982,08,13,NA,NA,NA,NA,NA,NA
1982,10,00,NA,NA,NA,NA,NA,NA
1982,10,01,NA,NA,NA,NA,NA,NA
1982,10,02,NA,NA,NA,NA,NA,NA
1982,10,03,NA,NA,NA,NA,NA,NA
1982,10,04,NA,NA,NA,NA,NA,NA
1982,10,05,NA,NA,NA,NA,NA,NA
1982,10,06,NA,NA,NA,NA,NA,NA
1982,10,07,NA,NA,30,Fucus spiralis,48,4
1982,10,08,NA,NA,30,Fucus vesiculosus,60,6
1982,10,09,NA,NA,NA,NA,60,6
1982,10,10,NA,NA,33,Fucus distichus,NA,NA
1982,10,11,NA,NA,33,Fucus distichus,NA,NA
1982,10,12,NA,NA,NA,NA,NA,NA
1982,10,13,NA,NA,NA,NA,NA,NA
1982,11,00,NA,NA,NA,NA,NA,NA
1982,11,01,NA,NA,NA,NA,NA,NA
1982,11,02,NA,NA,NA,NA,NA,NA
1982,11,03,NA,NA,NA,NA,NA,NA
1982,11,04,NA,NA,NA,NA,NA,NA
1982,11,05,NA,NA,NA,NA,NA,NA
1982,11,06,NA,NA,NA,NA,NA,NA
1982,11,07,NA,NA,23,Fucus spiralis,10,1
1982,11,08,NA,NA,NA,NA,49,5
1982,11,09,NA,NA,25,Fucus distichus,45,4
1982,11,10,NA,NA,NA,NA,40,5
1982,11,11,NA,NA,35,Fucus distichus,NA,NA
1982,11,12,NA,NA,NA,NA,NA,NA
1982,11,13,NA,NA,NA,NA,NA,NA
1982,11,14,NA,NA,NA,NA,NA,NA
1982,11,15,NA,NA,NA,NA,NA,NA
1982,13,-3,NA,NA,NA,NA,NA,NA
1982,13,-2,NA,NA,NA,NA,NA,NA
1982,13,-1,NA,NA,NA,NA,NA,NA
1982,13,00,NA,NA,NA,NA,NA,NA
1982,13,01,NA,NA,NA,NA,NA,NA
1982,13,02,NA,NA,5,Fucus spiralis,NA,NA
1982,13,03,NA,NA,5.5,Fucus spiralis,NA,NA
1982,13,04,NA,NA,5.5,spir/dist,NA,NA
1982,13,05,NA,NA,5.5,Fucus distichus,NA,NA
1982,13,06,NA,NA,5,Fucus distichus,NA,NA
1982,13,07,NA,NA,4.5,Fucus distichus,14,2
1982,13,08,NA,NA,nd,Fucus spp.,NA,NA
1982,13,09,NA,NA,NA,NA,NA,NA
1982,13,10,NA,NA,NA,NA,NA,NA
1982,13,11,NA,NA,NA,NA,NA,NA
1982,13,12,NA,NA,NA,NA,NA,NA
1982,13,13,NA,NA,NA,NA,NA,NA
1982,17,00,NA,NA,NA,NA,NA,NA
1982,17,01,NA,NA,NA,NA,NA,NA
1982,17,02,NA,NA,NA,NA,NA,NA
1982,17,03,NA,NA,NA,NA,NA,NA
1982,17,04,NA,NA,NA,NA,NA,NA
1982,17,05,NA,NA,nd,Fucus spp.,NA,NA
1982,17,06,NA,NA,nd,ves/spir,NA,NA
1982,17,07,NA,NA,20,Fucus vesiculosus,NA,NA
1982,17,08,NA,NA,20,Fucus vesiculosus,NA,NA
1982,17,09,NA,NA,20,Fucus vesiculosus,30,5
1982,17,10,NA,NA,20,Fucus vesiculosus,NA,NA
1982,17,11,NA,NA,NA,NA,NA,NA
1982,17,12,NA,NA,NA,NA,NA,NA
1982,17,13,NA,NA,NA,NA,NA,NA
1982,18,00,NA,NA,NA,NA,NA,NA
1982,18,01,NA,NA,NA,NA,NA,NA
1982,18,02,NA,NA,NA,NA,NA,NA
1982,18,03,NA,NA,NA,NA,NA,NA
1982,18,04,NA,NA,NA,NA,NA,NA
1982,18,05,NA,NA,NA,NA,NA,NA
1982,18,06,NA,NA,NA,NA,NA,NA
1982,18,07,NA,NA,NA,NA,27,2
1982,18,08,NA,NA,17,Fucus spp.,NA,NA
1982,18,09,NA,NA,nd,Fucus distichus,NA,NA
1982,18,10,NA,NA,NA,NA,NA,NA
1982,18,11,NA,NA,NA,NA,NA,NA
1982,18,12,NA,NA,NA,NA,NA,NA
1982,18,13,NA,NA,NA,NA,NA,NA
1983,01,00,NA,NA,NA,NA,NA,NA
1983,01,01,NA,NA,NA,NA,NA,NA
1983,01,02,NA,NA,NA,NA,NA,NA
1983,01,03,NA,NA,NA,NA,NA,NA
1983,01,04,NA,NA,NA,NA,NA,NA
1983,01,05,NA,NA,NA,NA,NA,NA
1983,01,06,NA,NA,NA,NA,NA,NA
1983,01,07,NA,NA,NA,NA,NA,NA
1983,01,08,NA,NA,NA,NA,18,0
1983,01,09,NA,NA,NA,NA,NA,NA
1983,01,10,NA,NA,41,Fucus vesiculosus,72,4
1983,01,11,NA,NA,38,Fucus vesiculosus,NA,NA
1983,01,12,NA,NA,10,Fucus vesiculosus,NA,NA
1983,08,00,NA,NA,NA,NA,NA,NA
1983,08,01,NA,NA,NA,NA,NA,NA
1983,08,02,NA,NA,NA,NA,NA,NA
1983,08,03,NA,NA,NA,NA,NA,NA
1983,08,04,NA,NA,NA,NA,NA,NA
1983,08,05,NA,NA,NA,NA,NA,NA
1983,08,06,NA,NA,17.5,Fucus spp.,50,6
1983,08,07,NA,NA,NA,NA,nd,3
1983,08,08,NA,NA,32,Fucus distichus,30,2
1983,08,09,NA,NA,28,Fucus distichus,NA,NA
1983,08,10,NA,NA,18,Fucus distichus,NA,NA
1983,08,11,NA,NA,NA,NA,NA,NA
1983,08,12,NA,NA,NA,NA,NA,NA
1983,10,00,NA,NA,NA,NA,NA,NA
1983,10,01,NA,NA,NA,NA,NA,NA
1983,10,02,NA,NA,NA,NA,NA,NA
1983,10,03,NA,NA,NA,NA,NA,NA
1983,10,04,NA,NA,NA,NA,NA,NA
1983,10,05,NA,NA,NA,NA,NA,NA
1983,10,06,NA,NA,5,Fucus spiralis,NA,NA
1983,10,07,NA,NA,22,spir/sp.?,28,4
1983,10,08,NA,NA,nd,NA,nd,2
1983,10,09,NA,NA,15,Fucus spiralis,31,2
1983,10,10,NA,NA,17,Fucus spiralis,NA,NA
1983,10,11,NA,NA,NA,NA,NA,NA
1983,10,12,NA,NA,25,Fucus spp.,NA,NA
1983,11,00,NA,NA,NA,NA,NA,NA
1983,11,01,NA,NA,NA,NA,NA,NA
1983,11,02,NA,NA,NA,NA,NA,NA
1983,11,03,NA,NA,NA,NA,NA,NA
1983,11,04,NA,NA,NA,NA,NA,NA
1983,11,05,NA,NA,NA,NA,NA,NA
1983,11,06,NA,NA,NA,NA,NA,NA
1983,11,07,NA,NA,NA,NA,55,6
1983,11,08,NA,NA,43,Fucus spiralis,57,4
1983,11,09,NA,NA,NA,NA,51?,10
1983,11,10,NA,NA,NA,NA,49,9
1983,11,11,NA,NA,NA,NA,NA,NA
1983,11,12,NA,NA,NA,NA,NA,NA
1983,11,13,NA,NA,NA,NA,NA,NA
1983,13,00,NA,NA,NA,NA,NA,NA
1983,13,01,NA,NA,NA,NA,NA,NA
1983,13,02,NA,NA,NA,NA,NA,NA
1983,13,03,NA,NA,NA,NA,NA,NA
1983,13,04,1,NA,4.5,Fucus vesiculosus,NA,NA
1983,13,04,2,NA,4,Fucus vesiculosus,NA,NA
1983,13,05,NA,NA,NA,NA,20,0
1983,13,06,NA,NA,NA,NA,NA,NA
1983,13,07,NA,NA,NA,NA,NA,NA
1983,13,08,NA,NA,NA,NA,NA,NA
1983,13,09,NA,NA,NA,NA,NA,NA
1983,13,10,NA,NA,NA,NA,NA,NA
1983,13,11,NA,NA,NA,NA,NA,NA
1983,13,12,NA,NA,NA,NA,NA,NA
1983,13,13,NA,NA,NA,NA,NA,NA
1983,17,00,NA,NA,NA,NA,NA,NA
1983,17,01,NA,NA,NA,NA,NA,NA
1983,17,02,NA,NA,NA,NA,NA,NA
1983,17,03,NA,NA,NA,NA,NA,NA
1983,17,04,NA,NA,10,Fucus distichus,NA,NA
1983,17,05,NA,NA,NA,NA,NA,NA
1983,17,06,NA,NA,NA,NA,NA,NA
1983,17,07,NA,NA,NA,NA,NA,NA
1983,17,08,NA,NA,20,Fucus distichus,NA,NA
1983,17,09,NA,NA,35,Fucus distichus,NA,NA
1983,17,10,NA,NA,35,Fucus distichus,NA,NA
1983,17,11,NA,NA,30,Fucus distichus,NA,NA
1983,17,12,NA,NA,NA,NA,NA,NA
1983,18,00,NA,NA,NA,NA,NA,NA
1983,18,01,NA,NA,NA,NA,NA,NA
1983,18,02,NA,NA,NA,NA,NA,NA
1983,18,03,NA,NA,NA,NA,NA,NA
1983,18,04,NA,NA,NA,NA,NA,NA
